gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,Performance,,,
0,1,1,0,1,1,0.028221795,,,,,,,,
1,1,1,1,1,1,0.00312388,,,,,,,,
1,1,1,1,1,1,0.00698628,,,,,,,,
1,1,1,1,1,1,0.006214655,,,,,,,,
1,0,1,1,0,1,0.017038662,,,,,,,,
0,1,1,0,1,1,0.009716432,,,,,,,,
0,1,0,1,1,1,0.061191853,,,,,,,,
1,1,1,1,0,1,0.008307887,,,,,,,,
1,1,1,1,1,1,0.010034001,,,,,,,,
0,1,1,0,1,1,0.016582144,,,,,,,,
1,1,1,1,1,1,0.00218331,,,,,,,,
1,1,1,1,1,1,0.027377382,,,,,,,,
0,1,1,0,1,1,0.023936942,,,,,,,,
0,1,1,0,1,1,0.010350501,,,,,,,,
1,1,1,1,1,1,0.005937601,,,,,,,,
1,0,1,1,1,1,0.003886309,,,,,,,,
1,0,1,1,0,1,0.016826095,,,,,,,,
0,0,1,0,0,1,0.016299302,,,,,,,,
1,0,1,1,1,1,0.005936748,,,,,,,,
0,1,0,1,1,1,0.007366861,,,,,,,,
1,1,1,1,1,1,0.014008579,,,,,,,,
0,0,0,1,1,1,0.000193451,,,,,,,,
1,1,0,0,1,0,0.015052638,,,,,,,,
0,1,1,0,1,1,0.016105061,,,,,,,,
1,1,1,1,1,1,0.023938263,,,,,,,,
1,1,1,1,1,1,0.01716183,,,,,,,,
1,1,0,1,1,0,0.001741172,,,,,,,,
1,1,1,1,1,1,0.010507549,,,,,,,,
1,1,1,1,1,1,0.022466742,,,,,,,,
1,1,0,1,1,0,0.021986136,,,,,,,,
0,0,0,0,0,0,0.07460174,,,,,,,,
0,1,1,0,1,1,0.020674722,,,,,,,,
0,1,1,0,1,1,0.060801234,,,,,,,,
0,1,0,1,1,1,9.92E-05,,,,,,,,
1,1,0,1,1,1,0.006351334,,,,,,,,
0,1,1,0,1,1,0.03912436,,,,,,,,
0,1,1,0,1,1,0.05090392,,,,,,,,
0,1,1,0,1,1,0.017826261,,,,,,,,
1,0,1,1,0,1,0.029286943,,,,,,,,
1,1,1,1,1,1,0.020526385,,,,,,,,
1,1,1,1,1,1,0.009417068,,,,,,,,
0,0,1,0,0,1,0.022509387,,,,,,,,
0,1,1,0,1,1,0.025755182,,,,,,,,
1,1,0,1,1,0,0.00899781,,,,,,,,
1,1,1,1,1,1,0.015125632,,,,,,,,
0,1,0,0,1,0,0.000698322,,,,,,,,
0,1,0,0,1,0,0.011066194,,,,,,,,
1,1,1,1,1,1,0.012171657,,,,,,,,
0,1,1,0,1,1,0.023413206,,,,,,,,
1,0,0,1,0,0,0.010672557,,,,,,,,
1,1,1,1,1,1,0.010930683,,,,,,,,
1,1,1,1,1,1,0.012346046,,,,,,,,
0,1,1,0,1,1,0.036738243,,,,,,,,
1,1,1,1,1,1,0.028622169,,,,,,,,
0,0,0,0,0,0,0.024502888,,,,,,,,
1,0,1,1,0,1,0.004628734,,,,,,,,
0,1,1,0,1,1,0.010555382,,,,,,,,
1,1,1,1,1,1,0.002601405,,,,,,,,
0,1,1,1,1,1,0.060199484,,,,,,,,
0,1,0,0,1,0,0.004761077,,,,,,,,
1,1,1,1,1,1,0.013020392,,,,,,,,
1,1,1,1,1,1,0.02926393,,,,,,,,
0,0,1,0,0,1,0.009737423,,,,,,,,
0,0,1,0,0,1,0.03130221,,,,,,,,
0,1,1,0,1,1,0.004988155,,,,,,,,
1,1,0,1,1,0,0.012708011,,,,,,,,
1,1,1,1,1,1,0.006622643,,,,,,,,
0,1,1,0,1,1,0.017102562,,,,,,,,
1,0,0,1,0,0,0.019679856,,,,,,,,
1,0,1,1,1,1,0.006209611,,,,,,,,
1,0,0,1,0,0,0.026282463,,,,,,,,
1,0,0,1,0,0,0.020302877,,,,,,,,
1,0,1,1,0,1,0.03541841,,,,,,,,
1,1,1,1,1,1,0.009121492,,,,,,,,
0,1,1,0,1,1,0.017267477,,,,,,,,
1,0,1,1,0,1,0.012293848,,,,,,,,
1,0,0,1,0,0,0.011958833,,,,,,,,
0,1,1,0,1,1,0.006434999,,,,,,,,
0,1,0,0,1,0,0.013403553,,,,,,,,
1,1,0,1,1,0,0.027887197,,,,,,,,
0,1,1,1,1,1,0.021994801,,,,,,,,
1,1,1,1,1,1,0.006755042,,,,,,,,
0,0,1,0,0,1,0.036560487,,,,,,,,
1,1,0,1,1,0,0.012168553,,,,,,,,
1,0,1,1,0,1,0.007869539,,,,,,,,
1,1,1,1,1,1,0.000134653,,,,,,,,
1,1,0,1,1,0,0.000185363,,,,,,,,
1,1,1,1,1,1,0.01590321,,,,,,,,
1,1,0,1,1,0,0.016924405,,,,,,,,
1,1,1,1,1,1,0.005427197,,,,,,,,
1,0,0,1,0,0,0.016699877,,,,,,,,
1,0,0,1,0,0,0.008893327,,,,,,,,
1,0,1,1,0,1,0.008834356,,,,,,,,
0,1,0,0,1,0,0.006009473,,,,,,,,
1,0,1,1,1,1,0.0002961,,,,,,,,
1,1,1,1,1,1,0.012191328,,,,,,,,
1,1,1,1,1,1,0.001857164,,,,,,,,
0,1,1,0,1,1,0.023226082,,,,,,,,
1,0,1,1,0,1,0.003236145,,,,,,,,
1,0,1,1,0,1,0.013598855,,,,,,,,
1,1,1,1,1,1,0.021123996,,,,,,,,
0,1,0,0,1,0,0.007181602,,,,,,,,
1,1,1,1,1,1,0.002055401,,,,,,,,
1,0,1,1,1,1,0.000547249,,,,,,,,
1,1,0,1,1,0,0.044338647,,,,,,,,
0,1,0,0,1,0,0.012154426,,,,,,,,
1,1,1,1,1,1,0.014068569,,,,,,,,
0,0,1,0,0,1,0.005237076,,,,,,,,
1,1,1,1,1,1,0.018681295,,,,,,,,
0,0,1,0,0,1,0.04721909,,,,,,,,
1,1,1,1,1,1,0.035710502,,,,,,,,
1,1,1,1,1,1,0.022602282,,,,,,,,
1,1,1,1,1,1,0.007177284,,,,,,,,
1,0,1,1,0,1,0.009365223,,,,,,,,
1,1,1,1,1,1,0.022432262,,,,,,,,
1,0,1,1,0,1,0.010781511,,,,,,,,
0,1,1,0,1,1,0.010667321,,,,,,,,
0,1,1,0,1,1,0.015661187,,,,,,,,
1,1,1,1,1,1,0.000923405,,,,,,,,
1,1,1,1,1,1,0.012133923,,,,,,,,
1,1,0,1,1,0,0.04839867,,,,,,,,
1,1,1,1,1,1,0.019259565,,,,,,,,
0,0,1,1,1,1,0.058117617,,,,,,,,
0,1,1,0,1,1,0.017460309,,,,,,,,
0,1,1,0,1,1,0.01732356,,,,,,,,
0,1,1,0,1,1,0.004330729,,,,,,,,
0,1,0,0,1,0,0.00448203,,,,,,,,
0,1,1,1,1,1,0.006334805,,,,,,,,
1,1,1,1,1,1,0.016725363,,,,,,,,
1,1,1,1,1,1,0.006718997,,,,,,,,
1,0,1,1,1,1,0.006138616,,,,,,,,
1,1,1,1,1,1,0.020353021,,,,,,,,
1,1,1,1,1,1,0.013105899,,,,,,,,
1,1,1,1,1,1,0.01550008,,,,,,,,
0,1,0,1,1,1,0.004018323,,,,,,,,
0,1,1,0,1,1,0.0302261,,,,,,,,
1,1,1,1,1,1,0.007866156,,,,,,,,
1,1,1,1,1,1,0.012047917,,,,,,,,
1,0,1,1,0,1,0.011674893,,,,,,,,
1,1,0,1,1,0,0.026583858,,,,,,,,
0,0,1,0,0,1,0.011586727,,,,,,,,
1,0,1,1,0,1,0.000156296,,,,,,,,
0,1,1,0,1,1,0.03409913,,,,,,,,
1,1,1,1,1,1,0.008652643,,,,,,,,
0,1,1,0,1,1,0.002165833,,,,,,,,
0,0,0,0,0,0,0.021738492,,,,,,,,
1,0,0,1,1,1,0.006116607,,,,,,,,
0,1,1,0,1,1,0.016314093,,,,,,,,
1,1,1,1,1,1,0.010305765,,,,,,,,
1,1,0,1,1,0,0.002043807,,,,,,,,
0,1,1,0,1,1,0.021724124,,,,,,,,
1,1,1,1,1,1,0.005782875,,,,,,,,
1,0,1,1,0,1,0.030208793,,,,,,,,
1,0,1,1,0,1,0.017287763,,,,,,,,
0,1,1,0,1,1,0.011483089,,,,,,,,
0,0,1,0,0,1,0.020242441,,,,,,,,
1,1,1,1,1,1,0.01841821,,,,,,,,
1,0,0,1,0,0,0.022705523,,,,,,,,
1,1,0,1,1,0,0.009081194,,,,,,,,
1,1,1,1,1,1,0.012774808,,,,,,,,
1,1,1,1,1,1,0.008783447,,,,,,,,
0,1,1,0,1,1,0.014742169,,,,,,,,
0,1,1,0,1,1,0.01585333,,,,,,,,
0,1,1,1,1,1,0.000119042,,,,,,,,
1,1,1,1,1,1,0.01950597,,,,,,,,
1,0,1,1,0,1,0.003735288,,,,,,,,
1,1,1,1,1,1,0.033233173,,,,,,,,
0,1,1,0,1,1,0.020668078,,,,,,,,
1,1,1,1,1,1,0.006298559,,,,,,,,
0,1,0,1,1,1,0.000114464,,,,,,,,
1,0,0,1,0,0,0.024954585,,,,,,,,
1,1,1,1,1,1,0.012151046,,,,,,,,
1,0,0,1,0,0,0.007934233,,,,,,,,
1,0,1,1,0,1,0.020817822,,,,,,,,
1,1,0,1,1,0,0.01816453,,,,,,,,
0,0,0,0,0,0,0.13006534,,,,,,,,
1,0,1,1,0,1,0.00408837,,,,,,,,
1,1,0,1,1,0,0.009431493,,,,,,,,
0,1,1,0,1,1,0.015577875,,,,,,,,
1,1,0,1,1,0,0.025574267,,,,,,,,
0,1,1,0,1,1,0.005437053,,,,,,,,
1,0,0,1,0,0,0.015332643,,,,,,,,
0,0,0,0,0,0,0.03278577,,,,,,,,
1,1,1,1,1,1,0.019668235,,,,,,,,
1,1,0,0,1,0,0.012256539,,,,,,,,
0,1,1,0,1,1,0.01671153,,,,,,,,
0,1,1,0,1,1,0.010449369,,,,,,,,
0,1,1,1,1,1,0.08569039,,,,,,,,
1,1,1,1,1,1,0.018235741,,,,,,,,
0,1,1,1,1,1,0.005422453,,,,,,,,
0,1,1,0,1,1,0.011093852,,,,,,,,
1,1,1,1,1,1,0.019097283,,,,,,,,
0,1,1,0,1,1,0.013047734,,,,,,,,
0,1,1,0,1,1,0.023491077,,,,,,,,
0,1,0,0,1,0,0.003375927,,,,,,,,
1,1,1,1,1,1,0.03828605,,,,,,,,
1,1,1,1,1,1,0.017955517,,,,,,,,
1,0,0,1,0,0,0.02754187,,,,,,,,
1,0,1,1,0,1,0.012771334,,,,,,,,
1,1,1,1,1,1,0.006872184,,,,,,,,
1,1,0,1,1,1,0.005908939,,,,,,,,
0,1,1,0,1,1,0.042741712,,,,,,,,
1,0,1,1,0,1,0.016480783,,,,,,,,
1,0,1,1,0,1,0.008709367,,,,,,,,
0,1,1,0,1,1,0.017247591,,,,,,,,
1,0,1,1,0,1,0.009131997,,,,,,,,
0,1,0,0,1,0,0.016511306,,,,,,,,
1,1,1,1,1,1,0.005786249,,,,,,,,
1,1,1,1,1,1,0.051227503,,,,,,,,
1,0,1,1,0,1,0.008682399,,,,,,,,
0,1,1,0,1,1,0.017851721,,,,,,,,
1,1,1,1,1,1,0.0158525,,,,,,,,
0,1,1,0,1,1,0.013712028,,,,,,,,
1,1,1,1,1,1,0.033645883,,,,,,,,
0,1,1,0,1,1,0.021787671,,,,,,,,
0,1,1,0,1,1,0.006716705,,,,,,,,
1,1,1,1,1,1,0.022548812,,,,,,,,
1,1,1,1,1,1,0.013811665,,,,,,,,
1,0,1,1,1,1,0.00021835,,,,,,,,
1,0,0,1,0,0,0.040535297,,,,,,,,
1,1,1,1,1,1,0.004410377,,,,,,,,
0,1,1,0,1,1,0.019405432,,,,,,,,
1,1,1,1,1,1,0.012044409,,,,,,,,
0,1,1,0,1,1,0.002454816,,,,,,,,
1,0,0,1,1,1,0.05690375,,,,,,,,
1,0,0,1,0,0,0.006584791,,,,,,,,
1,1,0,1,1,0,0.02520436,,,,,,,,
1,0,1,1,1,1,0.002417068,,,,,,,,
1,1,0,1,1,0,0.00573518,,,,,,,,
1,0,0,1,1,1,8.38E-05,,,,,,,,
0,1,0,0,1,0,0.008262556,,,,,,,,
0,0,1,0,0,1,0.016614065,,,,,,,,
1,1,1,1,1,1,0.017466744,,,,,,,,
1,1,0,1,1,1,0.055403117,,,,,,,,
1,0,1,1,0,1,0.001853081,,,,,,,,
1,0,1,1,0,1,0.031416755,,,,,,,,
1,0,1,1,0,1,0.019087179,,,,,,,,
1,0,1,1,0,1,0.016533446,,,,,,,,
1,1,1,1,1,1,0.038651403,,,,,,,,
1,1,1,1,1,1,0.037009455,,,,,,,,
1,1,1,1,1,1,0.018575136,,,,,,,,
1,0,1,1,0,1,0.09320725,,,,,,,,
1,1,0,1,1,0,0.030773893,,,,,,,,
1,1,1,1,1,1,0.012430507,,,,,,,,
0,1,1,1,1,1,0.000112536,,,,,,,,
0,1,1,0,1,1,0.01903764,,,,,,,,
1,1,0,1,1,0,0.013764501,,,,,,,,
1,0,0,1,0,0,0.015095174,,,,,,,,
1,1,0,1,1,1,0.005171787,,,,,,,,
1,1,1,1,1,1,0.003857589,,,,,,,,
0,0,1,0,0,1,0.01149754,,,,,,,,
1,0,1,1,0,1,0.009684579,,,,,,,,
0,1,1,0,1,1,0.001626321,,,,,,,,
0,1,1,0,1,1,0.00271528,,,,,,,,
0,1,1,0,1,1,0.006724551,,,,,,,,
1,1,1,1,1,1,0.009027437,,,,,,,,
0,1,0,0,0,0,0.031170366,,,,,,,,
0,1,1,0,1,1,0.012726778,,,,,,,,
1,1,1,1,1,1,0.013778793,,,,,,,,
0,1,1,0,1,1,0.005373386,,,,,,,,
1,1,1,1,1,1,0.03006481,,,,,,,,
1,1,1,1,1,1,0.014108839,,,,,,,,
0,1,1,0,1,1,0.020649575,,,,,,,,
1,1,1,1,1,1,0.005233908,,,,,,,,
1,1,1,1,1,1,0.012463045,,,,,,,,
0,1,0,0,1,0,0.006985418,,,,,,,,
0,1,1,0,1,1,0.021177817,,,,,,,,
0,1,0,0,1,0,0.012386078,,,,,,,,
0,1,1,0,1,1,0.01780428,,,,,,,,
1,1,0,1,1,0,0.04893781,,,,,,,,
1,0,0,1,1,1,0.005987899,,,,,,,,
1,1,1,1,1,1,0.000986494,,,,,,,,
1,1,1,1,1,1,0.016608292,,,,,,,,
0,1,0,0,1,0,0.02025824,,,,,,,,
0,1,0,0,1,0,0.013286012,,,,,,,,
1,0,1,1,0,1,0.019854283,,,,,,,,
1,1,1,1,1,1,0.011621838,,,,,,,,
0,1,0,0,1,0,0.008737292,,,,,,,,
0,0,1,0,0,1,0.004894005,,,,,,,,
0,1,1,0,1,1,0.006375691,,,,,,,,
0,1,1,0,1,1,0.042380538,,,,,,,,
1,1,1,1,1,1,0.013235802,,,,,,,,
1,1,0,1,1,0,0.009851589,,,,,,,,
1,1,0,1,1,0,0.02315486,,,,,,,,
1,1,1,1,1,1,0.015137625,,,,,,,,
1,0,1,1,0,1,0.008097986,,,,,,,,
1,1,0,1,1,0,0.027065668,,,,,,,,
1,0,1,1,0,1,0.018731534,,,,,,,,
1,1,1,1,1,1,0.010108576,,,,,,,,
0,1,1,0,1,1,0.01588602,,,,,,,,
0,1,1,0,1,1,0.033977736,,,,,,,,
1,1,1,1,1,1,0.023371415,,,,,,,,
1,1,1,1,1,1,0.02390673,,,,,,,,
1,0,1,1,1,1,0.006631801,,,,,,,,
1,1,1,1,1,1,0.019890778,,,,,,,,
1,1,1,1,1,1,0.024237886,,,,,,,,
0,1,1,0,1,1,0.011716511,,,,,,,,
1,1,1,1,1,1,0.059993662,,,,,,,,
1,1,1,1,1,1,0.02729923,,,,,,,,
0,0,0,1,1,1,0.07441166,,,,,,,,
0,0,0,0,0,0,0.052290134,,,,,,,,
1,1,1,1,1,1,0.014745196,,,,,,,,
0,1,1,0,1,1,0.03186966,,,,,,,,
1,0,1,1,0,1,0.005447656,,,,,,,,
0,1,1,1,1,1,0.007310697,,,,,,,,
0,1,1,0,1,1,0.008817959,,,,,,,,
1,1,0,1,1,0,0.012945348,,,,,,,,
1,1,1,1,1,1,0.012617653,,,,,,,,
1,0,1,1,0,1,0.01414933,,,,,,,,
1,1,1,1,1,1,0.001012746,,,,,,,,
1,0,1,1,0,1,0.008984111,,,,,,,,
0,1,1,0,1,1,0.012386221,,,,,,,,
1,0,1,1,0,1,0.012770622,,,,,,,,
0,1,1,0,1,1,0.006229105,,,,,,,,
0,0,0,1,1,1,0.006422592,,,,,,,,
1,1,1,1,1,1,0.024028994,,,,,,,,
0,1,0,0,1,0,0.007899214,,,,,,,,
1,1,1,1,1,1,0.036937606,,,,,,,,
0,1,1,0,1,1,0.006478808,,,,,,,,
0,1,0,0,1,0,0.018377962,,,,,,,,
1,1,1,1,1,1,0.002509215,,,,,,,,
1,1,1,1,1,1,0.0111513,,,,,,,,
1,0,0,1,0,0,0.020625032,,,,,,,,
1,0,0,1,0,0,0.048803587,,,,,,,,
0,1,1,0,1,1,0.018057821,,,,,,,,
1,1,1,1,1,1,0.012436897,,,,,,,,
0,1,1,1,1,1,0.006148423,,,,,,,,
1,1,1,1,1,1,0.022295736,,,,,,,,
1,0,1,1,0,1,0.010755351,,,,,,,,
0,1,0,0,1,0,0.021765895,,,,,,,,
1,1,1,1,1,1,0.006890342,,,,,,,,
1,1,0,1,1,0,0.009161442,,,,,,,,
0,0,0,1,1,1,0.054239858,,,,,,,,
1,1,1,1,1,1,0.007796867,,,,,,,,
0,1,0,0,1,0,0.038724385,,,,,,,,
1,0,1,1,0,1,0.018081749,,,,,,,,
0,1,1,0,1,1,0.0158494,,,,,,,,
0,1,1,0,1,1,0.003108216,,,,,,,,
1,1,1,1,1,1,0.020703204,,,,,,,,
0,1,1,1,1,1,0.004791562,,,,,,,,
0,0,1,1,1,0,0.000186004,,,,,,,,
0,0,0,0,0,0,0.033212624,,,,,,,,
1,1,0,1,1,0,0.03203567,,,,,,,,
1,0,1,1,0,1,0.012359636,,,,,,,,
0,1,0,0,1,0,0.006968264,,,,,,,,
1,1,1,1,1,1,0.009242297,,,,,,,,
0,0,1,0,0,1,0.01473819,,,,,,,,
1,1,1,1,1,1,0.007007313,,,,,,,,
1,1,1,1,1,1,0.008564921,,,,,,,,
1,0,1,1,0,1,0.001589917,,,,,,,,
1,0,0,1,0,0,0.008214236,,,,,,,,
0,1,1,0,1,1,0.01843539,,,,,,,,
0,0,1,0,0,1,0.007624398,,,,,,,,
0,1,1,0,1,1,0.030584605,,,,,,,,
1,1,0,1,1,0,0.023748588,,,,,,,,
1,1,1,1,1,1,0.011271047,,,,,,,,
1,0,0,1,0,0,0.026999421,,,,,,,,
1,0,1,1,0,1,0.009771722,,,,,,,,
1,1,1,1,1,1,0.022520926,,,,,,,,
1,1,0,1,1,0,0.009014621,,,,,,,,
1,0,1,1,0,1,0.006423822,,,,,,,,
1,1,1,1,1,1,0.014647331,,,,,,,,
1,1,0,1,1,0,0.00615743,,,,,,,,
0,1,1,0,1,1,0.023466619,,,,,,,,
1,0,0,1,0,0,9.39E-05,,,,,,,,
1,1,1,1,1,1,0.08930274,,,,,,,,
1,1,1,1,1,1,0.008614198,,,,,,,,
1,1,1,1,1,1,0.0362999,,,,,,,,
1,1,1,1,1,1,0.022125646,,,,,,,,
0,1,0,1,1,1,0.00530995,,,,,,,,
1,1,0,1,1,0,0.012342838,,,,,,,,
1,1,1,1,1,1,0.020774776,,,,,,,,
1,1,1,1,1,1,0.020323573,,,,,,,,
0,1,1,0,1,1,0.07078529,,,,,,,,
1,1,1,1,1,1,0.006562686,,,,,,,,
0,1,1,0,1,1,0.011672182,,,,,,,,
1,1,1,1,1,1,0.031141588,,,,,,,,
1,0,1,1,0,1,0.006208084,,,,,,,,
0,1,0,1,1,1,0.000251326,,,,,,,,
0,0,1,0,0,1,0.040798236,,,,,,,,
1,1,0,1,1,0,0.024663301,,,,,,,,
1,1,0,1,1,0,0.008779455,,,,,,,,
1,0,0,1,0,0,0.035432126,,,,,,,,
1,1,1,1,1,1,0.009279709,,,,,,,,
1,1,1,1,1,1,0.027355444,,,,,,,,
1,1,1,1,1,1,0.013015612,,,,,,,,
1,1,0,1,1,0,0.012858106,,,,,,,,
0,1,1,0,1,1,0.002153574,,,,,,,,
1,1,1,1,1,1,0.026403198,,,,,,,,
1,0,1,1,1,1,0.000362482,,,,,,,,
0,1,1,0,1,1,0.013832078,,,,,,,,
0,0,0,0,0,0,0.023220643,,,,,,,,
0,1,1,0,1,1,0.006650335,,,,,,,,
1,1,1,1,1,1,0.000102975,,,,,,,,
1,1,0,1,1,0,0.0308276,,,,,,,,
0,1,0,0,1,0,0.002893754,,,,,,,,
1,1,1,1,1,1,0.014132232,,,,,,,,
1,0,1,1,1,1,0.006075846,,,,,,,,
1,0,0,1,0,0,0.009585474,,,,,,,,
1,1,1,1,1,1,0.04299065,,,,,,,,
1,0,1,1,0,1,0.018715082,,,,,,,,
1,1,0,1,1,0,0.007485539,,,,,,,,
0,1,0,0,1,0,0.004512255,,,,,,,,
0,0,1,0,0,1,0.007236348,,,,,,,,
1,1,0,1,1,0,0.01786841,,,,,,,,
0,1,0,0,1,0,0.018313184,,,,,,,,
1,1,1,1,1,1,0.017101342,,,,,,,,
1,1,1,1,1,1,0.023506885,,,,,,,,
1,0,0,1,0,0,0.001196338,,,,,,,,
0,1,1,0,1,1,0.012586629,,,,,,,,
0,1,1,1,1,1,0.007113993,,,,,,,,
1,1,1,1,1,1,0.012908679,,,,,,,,
1,1,1,1,1,1,0.020276085,,,,,,,,
1,0,0,1,1,1,0.006427448,,,,,,,,
0,0,1,0,0,1,0.017732993,,,,,,,,
1,1,1,1,1,1,0.008967352,,,,,,,,
0,1,1,0,1,1,0.053230383,,,,,,,,
0,1,0,0,1,0,0.018877482,,,,,,,,
0,1,1,0,1,1,0.021269364,,,,,,,,
0,1,1,0,1,1,0.01035973,,,,,,,,
0,1,1,0,1,1,0.047951687,,,,,,,,
1,1,1,1,1,1,0.003589612,,,,,,,,
1,1,0,1,1,0,0.013977599,,,,,,,,
1,1,0,1,1,0,0.052663874,,,,,,,,
0,1,1,0,1,1,0.017663324,,,,,,,,
0,0,0,0,0,0,0.01830385,,,,,,,,
0,1,0,0,1,0,0.031661775,,,,,,,,
1,0,1,1,0,1,0.027724395,,,,,,,,
1,1,1,1,1,1,0.043775365,,,,,,,,
0,1,1,0,1,1,0.0152366,,,,,,,,
0,1,1,1,1,1,0.055828746,,,,,,,,
0,1,1,0,1,1,0.037931744,,,,,,,,
1,1,1,1,1,1,0.020134185,,,,,,,,
1,1,1,1,1,1,0.001120029,,,,,,,,
0,0,1,1,0,1,0.004011147,,,,,,,,
1,1,1,1,1,1,0.025269723,,,,,,,,
1,1,1,1,1,1,0.01956175,,,,,,,,
1,1,1,1,1,1,0.009528623,,,,,,,,
0,0,1,0,0,1,0.008655051,,,,,,,,
1,0,1,1,0,1,0.05646029,,,,,,,,
0,1,0,0,1,0,0.006466702,,,,,,,,
1,1,1,1,1,1,0.010316633,,,,,,,,
0,0,1,1,0,1,0.005312597,,,,,,,,
0,1,1,1,1,1,0.004921898,,,,,,,,
1,0,1,1,0,1,0.020689726,,,,,,,,
0,1,1,0,1,1,0.0448236,,,,,,,,
0,1,1,0,1,1,0.00124578,,,,,,,,
0,0,1,0,0,1,0.030003617,,,,,,,,
1,0,1,1,0,1,0.013033444,,,,,,,,
0,0,1,1,1,1,0.006563084,,,,,,,,
0,0,1,0,0,1,0.016886415,,,,,,,,
0,1,1,0,1,1,0.014747258,,,,,,,,
1,1,1,1,1,1,0.00385583,,,,,,,,
1,1,1,1,1,1,0.014429539,,,,,,,,
1,0,1,1,0,1,0.005348939,,,,,,,,
0,1,1,0,1,1,0.005253704,,,,,,,,
1,0,1,1,0,1,0.031987533,,,,,,,,
1,1,0,1,1,0,0.030315867,,,,,,,,
1,1,1,1,1,1,0.001476239,,,,,,,,
1,1,1,1,1,1,0.021547643,,,,,,,,
1,1,1,1,1,1,0.000927648,,,,,,,,
1,0,0,1,1,0,0.030525133,,,,,,,,
0,0,0,0,0,0,0.008687614,,,,,,,,
1,1,0,1,1,0,0.005221458,,,,,,,,
0,1,0,0,1,0,0.021549022,,,,,,,,
1,0,0,1,0,0,0.005118692,,,,,,,,
1,0,0,1,0,0,0.014018232,,,,,,,,
1,0,1,1,0,1,0.008936194,,,,,,,,
0,0,1,0,0,1,0.021382019,,,,,,,,
0,1,0,1,1,1,0.007305884,,,,,,,,
1,1,0,1,1,0,0.11504588,,,,,,,,
1,1,1,0,1,1,0.06556245,,,,,,,,
1,1,0,1,1,0,0.00527416,,,,,,,,
1,0,1,1,0,1,0.007329067,,,,,,,,
1,1,1,1,1,1,0.013087388,,,,,,,,
0,1,1,0,1,1,0.005522568,,,,,,,,
1,0,1,1,0,1,0.012729572,,,,,,,,
0,0,1,0,0,1,0.01528452,,,,,,,,
1,0,0,1,0,0,0.017866319,,,,,,,,
0,1,1,0,1,1,0.003696576,,,,,,,,
1,0,1,1,1,1,0.06031593,,,,,,,,
0,1,0,0,1,0,0.005457122,,,,,,,,
0,1,1,0,1,1,0.017019337,,,,,,,,
1,0,0,1,0,0,0.004166997,,,,,,,,
0,1,0,0,1,0,0.010097854,,,,,,,,
0,0,1,0,0,1,0.018289663,,,,,,,,
1,1,1,1,1,1,0.000137517,,,,,,,,
1,1,1,1,1,1,0.024185393,,,,,,,,
1,0,0,1,0,0,0.023478953,,,,,,,,
1,1,0,1,1,0,0.017012335,,,,,,,,
0,0,1,0,0,1,0.023753617,,,,,,,,
1,0,1,1,1,0,0.000383232,,,,,,,,
0,1,1,0,1,1,0.015148763,,,,,,,,
1,0,1,1,0,1,0.005452502,,,,,,,,
1,1,1,1,1,1,0.005527139,,,,,,,,
0,0,0,0,0,0,0.010376874,,,,,,,,
1,0,0,1,0,0,0.043869324,,,,,,,,
0,1,0,0,1,0,0.024855062,,,,,,,,
1,0,1,1,0,1,0.018721018,,,,,,,,
1,1,1,1,1,1,0.005418656,,,,,,,,
0,1,1,0,1,1,0.00241015,,,,,,,,
1,1,1,1,1,1,0.0246863,,,,,,,,
1,1,0,1,1,0,0.021066623,,,,,,,,
1,1,1,1,1,1,0.014312517,,,,,,,,
1,1,1,1,1,1,0.02664399,,,,,,,,
0,1,0,1,1,1,0.061041523,,,,,,,,
0,0,1,0,0,1,0.003650225,,,,,,,,
1,1,1,1,1,1,0.0001516,,,,,,,,
0,1,0,0,1,0,0.012545457,,,,,,,,
1,0,1,1,0,1,0.013541278,,,,,,,,
0,1,0,0,1,0,0.02153607,,,,,,,,
0,1,1,0,1,1,0.008419347,,,,,,,,
0,1,1,0,1,1,0.008844957,,,,,,,,
1,1,1,1,1,1,0.015186698,,,,,,,,
1,1,0,1,1,0,0.012508875,,,,,,,,
0,1,1,0,1,1,0.00694461,,,,,,,,
0,1,1,0,1,1,0.001216015,,,,,,,,
0,0,1,0,0,1,0.02547619,,,,,,,,
0,1,1,0,1,1,0.007608018,,,,,,,,
0,1,1,0,1,1,0.009507893,,,,,,,,
1,1,0,1,1,0,0.012264805,,,,,,,,
1,1,1,1,1,1,0.002955396,,,,,,,,
1,1,0,1,1,1,0.054835282,,,,,,,,
1,1,1,1,1,1,0.00686235,,,,,,,,
0,1,1,0,1,1,0.031191375,,,,,,,,
0,1,1,0,1,1,0.021627756,,,,,,,,
1,1,1,1,1,1,0.031260066,,,,,,,,
1,0,0,1,1,1,0.060431823,,,,,,,,
1,1,1,1,1,1,0.020454962,,,,,,,,
1,1,0,1,1,0,0.055152167,,,,,,,,
1,1,1,1,1,1,0.014132284,,,,,,,,
1,1,1,1,1,1,0.05543132,,,,,,,,
1,1,1,1,1,1,0.029182818,,,,,,,,
1,0,1,1,1,1,0.006147613,,,,,,,,
0,0,1,1,1,1,0.006970489,,,,,,,,
0,1,1,0,1,1,0.021592023,,,,,,,,
